kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales								Gyldig	Ingen_bistatus	Chlorellales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Chlorellales	3000640.0	Chlorellales	https://www.dyntaxa.se/taxon/info/3000640
Plantae	Chlorophyta	Trebouxiophyceae	Microthamniales								Gyldig	Ingen_bistatus	Microthamniales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Microthamniales	3000828.0	Microthamniales	https://www.dyntaxa.se/taxon/info/3000828
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045								Gyldig	Ingen_bistatus	Not_assigned_4045	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Not_assigned_4045			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales								Gyldig	Ingen_bistatus	Oocystales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales			
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales							Fritsch	Gyldig	Ingen_bistatus	Prasiolales	Order	Trebouxiophyceae	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales	3000408.0	Prasiolales	https://www.dyntaxa.se/taxon/info/3000408
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae						F.F.Blackman & Tansley	Gyldig	Ingen_bistatus	Prasiolaceae	Family	Prasiolales	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae	2002569.0	Prasiolaceae	https://www.dyntaxa.se/taxon/info/2002569
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus					Nägeli	Gyldig	Ingen_bistatus	Stichococcus	Genus	Prasiolaceae	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus	1010798.0	Stichococcus	https://www.dyntaxa.se/taxon/info/1010798
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	bacillaris				Nägeli	Gyldig	Ingen_bistatus	Stichococcus bacillaris	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus bacillaris	263369.0	Stichococcus bacillaris	https://www.dyntaxa.se/taxon/info/263369
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	contortus				(Chodat) Hindák	Gyldig	Ingen_bistatus	Stichococcus contortus	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus contortus			
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	variabilis				W. West & G. S. West	Gyldig	Ingen_bistatus	Stichococcus variabilis	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus variabilis			
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	atomus				Skuja	Gyldig	Ingen_bistatus	Stichococcus atomus	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus atomus	257562.0	Stichococcus atomus	https://www.dyntaxa.se/taxon/info/257562
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	minutissimus				Skuja	Gyldig	Ingen_bistatus	Stichococcus minutissimus	Species	Stichococcus	Plantae - Chlorophyta - Trebouxiophyceae - Prasiolales - Prasiolaceae - Stichococcus minutissimus	257563.0	Stichococcus minutissimus	https://www.dyntaxa.se/taxon/info/257563
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae						Bohlin	Gyldig	Ingen_bistatus	Oocystaceae	Family	Oocystales	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae	2003936.0	Oocystaceae	https://www.dyntaxa.se/taxon/info/2003936
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae							Gyldig	Ingen_bistatus	Eremosphaeraceae	Family	Oocystales	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae	2003791.0	Eremosphaeraceae	https://www.dyntaxa.se/taxon/info/2003791
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera					De Bary	Gyldig	Ingen_bistatus	Eremosphaera	Genus	Eremosphaeraceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae - Eremosphaera	1015203.0	Eremosphaera	https://www.dyntaxa.se/taxon/info/1015203
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera	gigas				(W. Archer) Fott & Kalina	Gyldig	Ingen_bistatus	Eremosphaera gigas	Species	Eremosphaera	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae - Eremosphaera gigas	257423.0	Eremosphaera gigas	https://www.dyntaxa.se/taxon/info/257423
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera	viridis				de Bary	Gyldig	Ingen_bistatus	Eremosphaera viridis	Species	Eremosphaera	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Eremosphaeraceae - Eremosphaera viridis	238859.0	Eremosphaera viridis	https://www.dyntaxa.se/taxon/info/238859
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Chodatella					Lemmerm.	Gyldig	Ingen_bistatus	Chodatella	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Chodatella	1015155.0	Chodatella	https://www.dyntaxa.se/taxon/info/1015155
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia					Lemmerm.	Gyldig	Ingen_bistatus	Franceia	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Franceia	1010729.0	Franceia	https://www.dyntaxa.se/taxon/info/1010729
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia					Chodat	Gyldig	Ingen_bistatus	Lagerheimia	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia	1010732.0	Lagerheimia	https://www.dyntaxa.se/taxon/info/1010732
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium					Nägeli	Gyldig	Ingen_bistatus	Nephrocytium	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium	1010734.0	Nephrocytium	https://www.dyntaxa.se/taxon/info/1010734
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis					A. Braun	Gyldig	Ingen_bistatus	Oocystis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis	1010735.0	Oocystis	https://www.dyntaxa.se/taxon/info/1010735
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Polyedriopsis					Schmidle	Gyldig	Ingen_bistatus	Polyedriopsis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Polyedriopsis	1010737.0	Polyedriopsis	https://www.dyntaxa.se/taxon/info/1010737
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis					Hindák	Gyldig	Ingen_bistatus	Raphidocelis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Raphidocelis	1010739.0	Raphidocelis	https://www.dyntaxa.se/taxon/info/1010739
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum					Reinsch	Gyldig	Ingen_bistatus	Selenastrum	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum	1010740.0	Selenastrum	https://www.dyntaxa.se/taxon/info/1010740
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Fusola					Snow	Gyldig	Ingen_bistatus	Fusola	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Fusola	1010730.0	Fusola	https://www.dyntaxa.se/taxon/info/1010730
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Granulocystopsis					Hindák	Gyldig	Ingen_bistatus	Granulocystopsis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Granulocystopsis	1010763.0	Granulocystopsis	https://www.dyntaxa.se/taxon/info/1010763
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys					Korshikov	Gyldig	Ingen_bistatus	Nephrochlamys	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrochlamys	1010764.0	Nephrochlamys	https://www.dyntaxa.se/taxon/info/1010764
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Rayssiella					Edelstein et Prescott	Gyldig	Ingen_bistatus	Rayssiella	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Rayssiella	1010742.0	Rayssiella	https://www.dyntaxa.se/taxon/info/1010742
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Siderocelis					(Naumann) Fott	Gyldig	Ingen_bistatus	Siderocelis	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Siderocelis	1010767.0	Siderocelis	https://www.dyntaxa.se/taxon/info/1010767
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia					Kütz.	Gyldig	Ingen_bistatus	Trochiscia	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia	1010252.0	Trochiscia	https://www.dyntaxa.se/taxon/info/1010252
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Thelesphaera						Gyldig	Ingen_bistatus	Thelesphaera	Genus	Oocystaceae	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Thelesphaera			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Thelesphaera	alpina				Pascher	Gyldig	Ingen_bistatus	Thelesphaera alpina	Species	Thelesphaera	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Thelesphaera alpina			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	multispinosa				(K.Möbius) Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia multispinosa	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia multispinosa	236819.0	Trochiscia multispinosa	https://www.dyntaxa.se/taxon/info/236819
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	aciculifera				(Lagerh.) Hansg.	Gyldig	Ingen_bistatus	Trochiscia aciculifera	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia aciculifera	262148.0	Trochiscia aciculifera	https://www.dyntaxa.se/taxon/info/262148
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	aspera				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia aspera	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia aspera	262149.0	Trochiscia aspera	https://www.dyntaxa.se/taxon/info/262149
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	brachiolata				(K.Möbius) Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia brachiolata	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia brachiolata	236817.0	Trochiscia brachiolata	https://www.dyntaxa.se/taxon/info/236817
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	clevei				Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia clevei	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia clevei	236818.0	Trochiscia clevei	https://www.dyntaxa.se/taxon/info/236818
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	granulata				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia granulata	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia granulata	257430.0	Trochiscia granulata	https://www.dyntaxa.se/taxon/info/257430
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	obtusa				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia obtusa	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia obtusa	262150.0	Trochiscia obtusa	https://www.dyntaxa.se/taxon/info/262150
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	pachyderma				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia pachyderma	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia pachyderma	262151.0	Trochiscia pachyderma	https://www.dyntaxa.se/taxon/info/262151
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	paucispinosa				(Cleve) Lemmerm.	Gyldig	Ingen_bistatus	Trochiscia paucispinosa	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia paucispinosa	236820.0	Trochiscia paucispinosa	https://www.dyntaxa.se/taxon/info/236820
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	planctonica				E.M.Lind & Pearsall f.	Gyldig	Ingen_bistatus	Trochiscia planctonica	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia planctonica	257431.0	Trochiscia planctonica	https://www.dyntaxa.se/taxon/info/257431
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	reticularis				(Reinsch) Hansg.	Gyldig	Ingen_bistatus	Trochiscia reticularis	Species	Trochiscia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Trochiscia reticularis	262152.0	Trochiscia reticularis	https://www.dyntaxa.se/taxon/info/262152
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Siderocelis	ornata				(Fott) Fott	Gyldig	Ingen_bistatus	Siderocelis ornata	Species	Siderocelis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Siderocelis ornata	238869.0	Siderocelis ornata	https://www.dyntaxa.se/taxon/info/238869
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Rayssiella	curvata				(Bohlin) Komárek, 1974	Gyldig	Ingen_bistatus	Rayssiella curvata	Species	Rayssiella	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Rayssiella curvata	238789.0	Rayssiella curvata	https://www.dyntaxa.se/taxon/info/238789
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys	subsolitaria				(G.S. West) Korshikov	Gyldig	Ingen_bistatus	Nephrochlamys subsolitaria	Species	Nephrochlamys	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrochlamys subsolitaria	238863.0	Nephrochlamys subsolitaria	https://www.dyntaxa.se/taxon/info/238863
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys	willeana				(Printz) Korshikov	Gyldig	Ingen_bistatus	Nephrochlamys willeana	Species	Nephrochlamys	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrochlamys willeana	238864.0	Nephrochlamys willeana	https://www.dyntaxa.se/taxon/info/238864
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Granulocystopsis	pseudocoronata				(Korshikov) Hindák, 1977	Gyldig	Ingen_bistatus	Granulocystopsis pseudocoronata	Species	Granulocystopsis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Granulocystopsis pseudocoronata	238862.0	Granulocystopsis pseudocoronata	https://www.dyntaxa.se/taxon/info/238862
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	bibraianus				Reinsch	Gyldig	Ingen_bistatus	Selenastrum bibraianus	Species	Selenastrum	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum bibraianus			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	gracile				Reinsch	Gyldig	Ingen_bistatus	Selenastrum gracile	Species	Selenastrum	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum gracile			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	spinulosum				Nägeli, 1849	Gyldig	Ingen_bistatus	Selenastrum spinulosum	Species	Selenastrum	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Selenastrum spinulosum	238785.0	Selenastrum spinulosum	https://www.dyntaxa.se/taxon/info/238785
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis	contorta				(Schmidle) Marvan, Komárek & Comas	Gyldig	Ingen_bistatus	Raphidocelis contorta	Species	Raphidocelis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Raphidocelis contorta			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis	sigmoidea				Hindak, 1977	Gyldig	Ingen_bistatus	Raphidocelis sigmoidea	Species	Raphidocelis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Raphidocelis sigmoidea	238781.0	Raphidocelis sigmoidea	https://www.dyntaxa.se/taxon/info/238781
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Polyedriopsis	spinulosa				(Schmidle) Schmidle	Gyldig	Ingen_bistatus	Polyedriopsis spinulosa	Species	Polyedriopsis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Polyedriopsis spinulosa			
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	borgei				J. Snow	Gyldig	Ingen_bistatus	Oocystis borgei	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis borgei	238765.0	Oocystis borgei	https://www.dyntaxa.se/taxon/info/238765
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	lacustris				Chodat	Gyldig	Ingen_bistatus	Oocystis lacustris	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis lacustris	238767.0	Oocystis lacustris	https://www.dyntaxa.se/taxon/info/238767
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	marssonii				Lemmermann	Gyldig	Ingen_bistatus	Oocystis marssonii	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis marssonii	238768.0	Oocystis marssonii	https://www.dyntaxa.se/taxon/info/238768
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	parva				W. West & G.S. West	Gyldig	Ingen_bistatus	Oocystis parva	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis parva	238770.0	Oocystis parva	https://www.dyntaxa.se/taxon/info/238770
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	rhomboidea				Fott	Gyldig	Ingen_bistatus	Oocystis rhomboidea	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis rhomboidea	238773.0	Oocystis rhomboidea	https://www.dyntaxa.se/taxon/info/238773
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	solitaria				Wittrock	Gyldig	Ingen_bistatus	Oocystis solitaria	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis solitaria	238774.0	Oocystis solitaria	https://www.dyntaxa.se/taxon/info/238774
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	submarina				Lagerheim	Gyldig	Ingen_bistatus	Oocystis submarina	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis submarina	238775.0	Oocystis submarina	https://www.dyntaxa.se/taxon/info/238775
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	elliptica				W. West	Gyldig	Ingen_bistatus	Oocystis elliptica	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis elliptica	238766.0	Oocystis elliptica	https://www.dyntaxa.se/taxon/info/238766
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	novae-semliae				Wille	Gyldig	Ingen_bistatus	Oocystis novae-semliae	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis novae-semliae	238769.0	Oocystis novae-semliae	https://www.dyntaxa.se/taxon/info/238769
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	pelagica				Lemmerm.	Gyldig	Ingen_bistatus	Oocystis pelagica	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis pelagica	238771.0	Oocystis pelagica	https://www.dyntaxa.se/taxon/info/238771
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	pusilla				Hansg.	Gyldig	Ingen_bistatus	Oocystis pusilla	Species	Oocystis	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis pusilla	238772.0	Oocystis pusilla	https://www.dyntaxa.se/taxon/info/238772
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	submarina		variabilis		Skuja	Gyldig	Ingen_bistatus	Oocystis submarina var. variabilis	Variety	submarina	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Oocystis submarina var. variabilis	257424.0	Oocystis submarina var. variabilis	https://www.dyntaxa.se/taxon/info/257424
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium	agardhianum				Nägeli	Gyldig	Ingen_bistatus	Nephrocytium agardhianum	Species	Nephrocytium	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium agardhianum	238762.0	Nephrocytium agardhianum	https://www.dyntaxa.se/taxon/info/238762
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium	limneticum				(G.M. Smith) G.M. Smith	Gyldig	Ingen_bistatus	Nephrocytium limneticum	Species	Nephrocytium	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium limneticum	238763.0	Nephrocytium limneticum	https://www.dyntaxa.se/taxon/info/238763
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium	lunatum				West	Gyldig	Ingen_bistatus	Nephrocytium lunatum	Species	Nephrocytium	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Nephrocytium lunatum	238764.0	Nephrocytium lunatum	https://www.dyntaxa.se/taxon/info/238764
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia	ciliata				(Lagerheim) Chodat	Gyldig	Ingen_bistatus	Lagerheimia ciliata	Species	Lagerheimia	Plantae - Chlorophyta - Trebouxiophyceae - Oocystales - Oocystaceae - Lagerheimia ciliata	257090.0	Lagerheimia ciliata	https://www.dyntaxa.se/taxon/info/257090
