scientific_name	rank	author	parent	classification	source	dyntaxa_id	dyntaxa_scientific_name	dyntaxa_url
Scenedesmus circumfusus	Species	Hortob.	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus circumfusus	Artsnavnebase 20170303	257461	Scenedesmus circumfusus	https://www.dyntaxa.se/taxon/info/257461
Scenedesmus columnatus	Species	Hortob.	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus columnatus	Artsnavnebase 20170303			
Scenedesmus costato-granulatus	Species	Skuja	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus costato-granulatus	Artsnavnebase 20170303			
Scenedesmus costatus	Species	Schmidle, 1895	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus costatus	Artsnavnebase 20170303			
Scenedesmus denticulatus	Species	Lagerheim	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus denticulatus	Artsnavnebase 20170303			
Scenedesmus denticulatus var. fenestratus	Variety	(Teiling) Uherk.	denticulatus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus denticulatus var. fenestratus	Artsnavnebase 20170303			
Scenedesmus dimorphus	Species	(Turpin) Kützing	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus dimorphus	Artsnavnebase 20170303			
Scenedesmus disciformis	Species	(Chodat) Fott & Komárek	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus disciformis	Artsnavnebase 20170303			
Scenedesmus ecornis	Species	(Ehrenberg) Chodat	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus ecornis	Artsnavnebase 20170303	257457	Scenedesmus ecornis	https://www.dyntaxa.se/taxon/info/257457
Scenedesmus ellipticus	Species	Corda, 1835	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus ellipticus	Artsnavnebase 20170303	238815	Scenedesmus ellipticus	https://www.dyntaxa.se/taxon/info/238815
Scenedesmus granulatus	Species	W. & G.S. West	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus granulatus	Artsnavnebase 20170303			
Scenedesmus gutwinskii	Species	Chodat	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus gutwinskii	Artsnavnebase 20170303			
Scenedesmus incrassatulus	Species	Bohlin	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus incrassatulus	Artsnavnebase 20170303	238817	Scenedesmus incrassatulus	https://www.dyntaxa.se/taxon/info/238817
Scenedesmus obtusus	Species	Meyen	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus obtusus	Artsnavnebase 20170303	238819	Scenedesmus obtusus	https://www.dyntaxa.se/taxon/info/238819
Scenedesmus obtusus f. alternans	Forma	(Reinsch) Compère	obtusus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus obtusus f. alternans	Artsnavnebase 20170303			
Scenedesmus opoliensis	Species	P.G. Richter	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus opoliensis	Artsnavnebase 20170303			
Scenedesmus planctonicus	Species	(Korshikov) Fott	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus planctonicus	Artsnavnebase 20170303			
Scenedesmus quadricauda	Species	(Turpin) Brébisson	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus quadricauda	Artsnavnebase 20170303	245186	Scenedesmus quadricauda	https://www.dyntaxa.se/taxon/info/245186
Scenedesmus quadricauda var. longispina	Variety	(Chodat) G.M. Sm.	quadricauda	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus quadricauda var. longispina	Artsnavnebase 20170303	257472	Scenedesmus quadricauda var. longispina	https://www.dyntaxa.se/taxon/info/257472
Scenedesmus quadricauda var. maximus	Variety	W.& G.S. West	quadricauda	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus quadricauda var. maximus	Artsnavnebase 20170303			
Scenedesmus serratus	Species	(Corda) Bohlin	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus serratus	Artsnavnebase 20170303			
Scenedesmus spinosus	Species	Chodat	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus spinosus	Artsnavnebase 20170303			
Scenedesmus subspicatus	Species	Chodat	Scenedesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Scenedesmus subspicatus	Artsnavnebase 20170303			
Tetradesmus	Genus	G.M. Smith	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetradesmus	Artsnavnebase 20170303	1010750	Tetradesmus	https://www.dyntaxa.se/taxon/info/1010750
Tetradesmus obliquus	Species	(Turpin) M.J.Wynne, 2016	Tetradesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetradesmus obliquus	Artsnavnebase 20170303			
Tetradesmus wisconsinensis	Species	G.M. Smith, 1913	Tetradesmus	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetradesmus wisconsinensis	Artsnavnebase 20170303	238824	Tetradesmus wisconsinensis	https://www.dyntaxa.se/taxon/info/238824
Tetrallanthos	Genus		Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrallanthos	Artsnavnebase 20170303			
Tetrallanthos lagerheimii	Species	Teiling	Tetrallanthos	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrallanthos lagerheimii	Artsnavnebase 20170303			
Tetrastrum	Genus	Chodat	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum	Artsnavnebase 20170303	1010751	Tetrastrum	https://www.dyntaxa.se/taxon/info/1010751
Tetrastrum elegans	Species	Playfair	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum elegans	Artsnavnebase 20170303	238825	Tetrastrum elegans	https://www.dyntaxa.se/taxon/info/238825
Tetrastrum glabrum	Species	(Y.V. Roll) Ahlstrom & Tiffany	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum glabrum	Artsnavnebase 20170303	257491	Tetrastrum glabrum	https://www.dyntaxa.se/taxon/info/257491
Tetrastrum hastiferum	Species	(Arnoldi) Korshikov	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum hastiferum	Artsnavnebase 20170303	257492	Tetrastrum hastiferum	https://www.dyntaxa.se/taxon/info/257492
Tetrastrum heteracanthum	Species	(Nordst.) Chodat	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum heteracanthum	Artsnavnebase 20170303	257493	Tetrastrum heteracanthum	https://www.dyntaxa.se/taxon/info/257493
Tetrastrum komarekii	Species	Hindák	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum komarekii	Artsnavnebase 20170303			
Tetrastrum pulloideum	Species	Teiling	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum pulloideum	Artsnavnebase 20170303	257494	Tetrastrum pulloideum	https://www.dyntaxa.se/taxon/info/257494
Tetrastrum staurogeniaeforme	Species	(Schröder) Lemmermann	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum staurogeniaeforme	Artsnavnebase 20170303	238826	Tetrastrum staurogeniaeforme	https://www.dyntaxa.se/taxon/info/238826
Tetrastrum triacanthum	Species	Korshikov	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum triacanthum	Artsnavnebase 20170303	257495	Tetrastrum triacanthum	https://www.dyntaxa.se/taxon/info/257495
Tetrastrum triangulare	Species	(Chodat) Komárek	Tetrastrum	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Tetrastrum triangulare	Artsnavnebase 20170303	238827	Tetrastrum triangulare	https://www.dyntaxa.se/taxon/info/238827
Westella	Genus	De Wildermann	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Westella	Artsnavnebase 20170303	1010755	Westella	https://www.dyntaxa.se/taxon/info/1010755
Westella botryoides	Species	(W. West) De Wild.	Westella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Westella botryoides	Artsnavnebase 20170303	238836	Westella botryoides	https://www.dyntaxa.se/taxon/info/238836
Westella linearis	Species	G.M. Sm.	Westella	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Westella linearis	Artsnavnebase 20170303	257496	Westella linearis	https://www.dyntaxa.se/taxon/info/257496
Willea	Genus	Schmidle	Scenedesmaceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Willea	Artsnavnebase 20170303	1010752	Willea	https://www.dyntaxa.se/taxon/info/1010752
Willea vilhelmii	Species	(Fott) Komárek	Willea	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales - Scenedesmaceae - Willea vilhelmii	Artsnavnebase 20170303	257497	Willea vilhelmii	https://www.dyntaxa.se/taxon/info/257497
Tetrasporales	Order	Lemmerm.	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales	Artsnavnebase 20170303			
Characiochloridaceae	Family	Skuja	Tetrasporales	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Characiochloridaceae	Artsnavnebase 20170303	2003637	Characiochloridaceae	https://www.dyntaxa.se/taxon/info/2003637
Chlorangiellaceae	Family	Bourr. ex Fott	Tetrasporales	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Chlorangiellaceae	Artsnavnebase 20170303	2003295	Chlorangiellaceae	https://www.dyntaxa.se/taxon/info/2003295
Chlorangiella	Genus	De Toni	Chlorangiellaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Chlorangiellaceae - Chlorangiella	Artsnavnebase 20170303	1010776	Chlorangiella	https://www.dyntaxa.se/taxon/info/1010776
Chlorangiella pygmaea	Species	(Ehrenberg) Silva, 1959	Chlorangiella	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Chlorangiellaceae - Chlorangiella pygmaea	Artsnavnebase 20170303	238889	Chlorangiella pygmaea	https://www.dyntaxa.se/taxon/info/238889
Gloeocystaceae	Family	Artari	Tetrasporales	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Gloeocystaceae	Artsnavnebase 20170303	2003642	Gloeocystaceae	https://www.dyntaxa.se/taxon/info/2003642
Palmellaceae	Family	Decne.	Tetrasporales	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellaceae	Artsnavnebase 20170303	2003293	Palmellaceae	https://www.dyntaxa.se/taxon/info/2003293
Planctococcus	Genus	O. Korshikov	Palmellaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellaceae - Planctococcus	Artsnavnebase 20170303	1010774	Planctococcus	https://www.dyntaxa.se/taxon/info/1010774
Planctococcus sphaerocystiformis	Species	Korshikov	Planctococcus	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellaceae - Planctococcus sphaerocystiformis	Artsnavnebase 20170303	238886	Planctococcus sphaerocystiformis	https://www.dyntaxa.se/taxon/info/238886
Sphaerocystis	Genus	R. Chodat	Palmellaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellaceae - Sphaerocystis	Artsnavnebase 20170303	1010773	Sphaerocystis	https://www.dyntaxa.se/taxon/info/1010773
Sphaerocystis planctonica	Species	(Korshikov) Bourr.	Sphaerocystis	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellaceae - Sphaerocystis planctonica	Artsnavnebase 20170303	238884	Sphaerocystis planctonica	https://www.dyntaxa.se/taxon/info/238884
Sphaerocystis schroeteri	Species	Chodat	Sphaerocystis	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellaceae - Sphaerocystis schroeteri	Artsnavnebase 20170303	238885	Sphaerocystis schroeteri	https://www.dyntaxa.se/taxon/info/238885
Palmellopsidaceae	Family	Korshikov	Tetrasporales	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae	Artsnavnebase 20170303	2003292	Palmellopsidaceae	https://www.dyntaxa.se/taxon/info/2003292
Asterococcus	Genus	Scherff.	Palmellopsidaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Asterococcus	Artsnavnebase 20170303	1015218	Asterococcus	https://www.dyntaxa.se/taxon/info/1015218
Asterococcus limneticum	Species	G.M. Sm.	Asterococcus	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Asterococcus limneticum	Artsnavnebase 20170303			
Asterococcus limneticus	Species	G.M. Sm.	Asterococcus	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Asterococcus limneticus	Artsnavnebase 20170303	257533	Asterococcus limneticus	https://www.dyntaxa.se/taxon/info/257533
Asterococcus superbus	Species	(Cienk.) Scherff.	Asterococcus	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Asterococcus superbus	Artsnavnebase 20170303	257534	Asterococcus superbus	https://www.dyntaxa.se/taxon/info/257534
Chlamydocapsa	Genus	Fott	Palmellopsidaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Chlamydocapsa	Artsnavnebase 20170303	1010772	Chlamydocapsa	https://www.dyntaxa.se/taxon/info/1010772
Chlamydocapsa ampla	Species	(Kützing) Fott	Chlamydocapsa	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Chlamydocapsa ampla	Artsnavnebase 20170303	238882	Chlamydocapsa ampla	https://www.dyntaxa.se/taxon/info/238882
Chlamydocapsa bacillus	Species	(Teiling) Fott	Chlamydocapsa	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Chlamydocapsa bacillus	Artsnavnebase 20170303	257530	Chlamydocapsa bacillus	https://www.dyntaxa.se/taxon/info/257530
Chlamydocapsa planctonica	Species	(W. West & G.S. West) Fott	Chlamydocapsa	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Chlamydocapsa planctonica	Artsnavnebase 20170303	257531	Chlamydocapsa planctonica	https://www.dyntaxa.se/taxon/info/257531
Pseudosphaerocystis	Genus	Woronichin	Palmellopsidaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Pseudosphaerocystis	Artsnavnebase 20170303	1010771	Pseudosphaerocystis	https://www.dyntaxa.se/taxon/info/1010771
Pseudosphaerocystis lacustris	Species	(Lemmermann) Nováková	Pseudosphaerocystis	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Pseudosphaerocystis lacustris	Artsnavnebase 20170303	238881	Pseudosphaerocystis lacustris	https://www.dyntaxa.se/taxon/info/238881
Pseudosphaerocystis neglecta	Species	(Teiling) Bourrelly	Pseudosphaerocystis	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Palmellopsidaceae - Pseudosphaerocystis neglecta	Artsnavnebase 20170303	257532	Pseudosphaerocystis neglecta	https://www.dyntaxa.se/taxon/info/257532
Tetrasporaceae	Family	(Nägeli) Wittr.	Tetrasporales	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae	Artsnavnebase 20170303	2003294	Tetrasporaceae	https://www.dyntaxa.se/taxon/info/2003294
Apiocystis	Genus	Nägeli	Tetrasporaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Apiocystis	Artsnavnebase 20170303	1016129	Apiocystis	https://www.dyntaxa.se/taxon/info/1016129
Apiocystis brauniana	Species	Nägeli	Apiocystis	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Apiocystis brauniana	Artsnavnebase 20170303	262136	Apiocystis brauniana	https://www.dyntaxa.se/taxon/info/262136
Paulschulzia	Genus		Tetrasporaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Paulschulzia	Artsnavnebase 20170303	1015219	Paulschulzia	https://www.dyntaxa.se/taxon/info/1015219
Paulschulzia pseudovolvox	Species	(Schultz) Skuja	Paulschulzia	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Paulschulzia pseudovolvox	Artsnavnebase 20170303	257535	Paulschulzia pseudovolvox	https://www.dyntaxa.se/taxon/info/257535
Paulschulzia tenera	Species	(Korshikov) J.W.G. Lund	Paulschulzia	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Paulschulzia tenera	Artsnavnebase 20170303	257536	Paulschulzia tenera	https://www.dyntaxa.se/taxon/info/257536
Tetraspora	Genus	Link	Tetrasporaceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora	Artsnavnebase 20170303	1010775	Tetraspora	https://www.dyntaxa.se/taxon/info/1010775
Tetraspora cylindrica	Species	(Wahlenberg) C. Agerdh	Tetraspora	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora cylindrica	Artsnavnebase 20170303	262137	Tetraspora cylindrica	https://www.dyntaxa.se/taxon/info/262137
Tetraspora gelatinosa	Species	(Vausher) Desvaux	Tetraspora	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora gelatinosa	Artsnavnebase 20170303	262138	Tetraspora gelatinosa	https://www.dyntaxa.se/taxon/info/262138
Tetraspora lemmermannii	Species	Fott, 1972	Tetraspora	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora lemmermannii	Artsnavnebase 20170303	238887	Tetraspora lemmermannii	https://www.dyntaxa.se/taxon/info/238887
Tetraspora limnetica	Species	W. & G.S. West, 1912	Tetraspora	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora limnetica	Artsnavnebase 20170303	238888	Tetraspora limnetica	https://www.dyntaxa.se/taxon/info/238888
Tetraspora lubrica	Species	(Roth) C.Agardh	Tetraspora	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora lubrica	Artsnavnebase 20170303	262139	Tetraspora lubrica	https://www.dyntaxa.se/taxon/info/262139
Tetraspora lubrica var. lacunosa	Variety	(Duby) Chauv. ex Bréb.	lubrica	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales - Tetrasporaceae - Tetraspora lubrica var. lacunosa	Artsnavnebase 20170303	262140	Tetraspora lubrica var. lacunosa	https://www.dyntaxa.se/taxon/info/262140
Volvocales	Order	Oltm.	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Volvocales	Artsnavnebase 20170303			
Incertae sedis	Class		Chlorophyta	Plantae - Chlorophyta - Incertae sedis	Artsnavnebase 20170303			
Incertae sedis	Order		Incertae sedis	Plantae - Chlorophyta - Incertae sedis - Incertae sedis	Artsnavnebase 20170303			
Distomataceae	Family		Incertae sedis	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae	Artsnavnebase 20170303	2003782	Distomataceae	https://www.dyntaxa.se/taxon/info/2003782
Hexamitus	Genus	Dujardin	Distomataceae	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Hexamitus	Artsnavnebase 20170303	1015148	Hexamitus	https://www.dyntaxa.se/taxon/info/1015148
Hexamitus crassus	Species	G.A. Klebs	Hexamitus	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Hexamitus crassus	Artsnavnebase 20170303	257034	Hexamitus crassus	https://www.dyntaxa.se/taxon/info/257034
Hexamitus inflatus	Species	Dujard.	Hexamitus	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Hexamitus inflatus	Artsnavnebase 20170303	257035	Hexamitus inflatus	https://www.dyntaxa.se/taxon/info/257035
Hexamitus pusillus	Species	G.A. Klebs	Hexamitus	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Hexamitus pusillus	Artsnavnebase 20170303	257036	Hexamitus pusillus	https://www.dyntaxa.se/taxon/info/257036
Trepomonas	Genus	Dujardin, 1841	Distomataceae	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Trepomonas	Artsnavnebase 20170303	1015149	Trepomonas	https://www.dyntaxa.se/taxon/info/1015149
Trepomonas agilis	Species	Dujard.	Trepomonas	Plantae - Chlorophyta - Incertae sedis - Incertae sedis - Distomataceae - Trepomonas agilis	Artsnavnebase 20170303	257037	Trepomonas agilis	https://www.dyntaxa.se/taxon/info/257037
