kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	undulatum				Ostenfeld	Gyldig	Ingen_bistatus	Pterosperma undulatum	Species	Pterosperma	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Pterosperma undulatum
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	vanhoeffenii				(Jørgensen) Ostenfeld	Gyldig	Ingen_bistatus	Pterosperma vanhoeffenii	Species	Pterosperma	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Pterosperma vanhoeffenii
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	inornatum				Parke	Gyldig	Ingen_bistatus	Pterosperma inornatum	Species	Pterosperma	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Pterosperma inornatum
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	nationalis				Lohmann, 1904	Gyldig	Ingen_bistatus	Pterosperma nationalis	Species	Pterosperma	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Pterosperma nationalis
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	parallelum				Gaarder	Gyldig	Ingen_bistatus	Pterosperma parallelum	Species	Pterosperma	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Pterosperma parallelum
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Halosphaera	minor				Ostenfeld	Gyldig	Ingen_bistatus	Halosphaera minor	Species	Halosphaera	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Halosphaera minor
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Halosphaera	russellii				Parke	Gyldig	Ingen_bistatus	Halosphaera russellii	Species	Halosphaera	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Halosphaera russellii
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Halosphaera	viridis				Schmitz	Gyldig	Ingen_bistatus	Halosphaera viridis	Species	Halosphaera	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Halosphaera viridis
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Halosphaera	parkeae				Boalch & Mommaerts	Gyldig	Ingen_bistatus	Halosphaera parkeae	Species	Halosphaera	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Halosphaera parkeae
Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	Pyramimonadaceae	Cymbomonas	tetramitiformis				Schiller	Gyldig	Ingen_bistatus	Cymbomonas tetramitiformis	Species	Cymbomonas	Plantae - Chlorophyta - Prasinophyceae - Pyramimonadales - Pyramimonadaceae - Cymbomonas tetramitiformis
Plantae	Chlorophyta	Prasinophyceae	Pseudoscourfieldiales	Pycnococcaceae						Guillard	Gyldig	Ingen_bistatus	Pycnococcaceae	Family	Pseudoscourfieldiales	Plantae - Chlorophyta - Prasinophyceae - Pseudoscourfieldiales - Pycnococcaceae
Plantae	Chlorophyta	Prasinophyceae	Pseudoscourfieldiales	Pycnococcaceae	Pseudoscourfieldia					Manton	Gyldig	Ingen_bistatus	Pseudoscourfieldia	Genus	Pycnococcaceae	Plantae - Chlorophyta - Prasinophyceae - Pseudoscourfieldiales - Pycnococcaceae - Pseudoscourfieldia
Plantae	Chlorophyta	Prasinophyceae	Pseudoscourfieldiales	Pycnococcaceae	Pseudoscourfieldia	marina				(Throndsen) Manton	Gyldig	Ingen_bistatus	Pseudoscourfieldia marina	Species	Pseudoscourfieldia	Plantae - Chlorophyta - Prasinophyceae - Pseudoscourfieldiales - Pycnococcaceae - Pseudoscourfieldia marina
Plantae	Chlorophyta	Pleurastrophyceae	Not_assigned_4036								Gyldig	Ingen_bistatus	Not_assigned_4036	Order	Pleurastrophyceae	Plantae - Chlorophyta - Pleurastrophyceae - Not_assigned_4036
Plantae	Chlorophyta	Pleurastrophyceae	Pleurastrales							Mattox & K.D.Stewart	Gyldig	Ingen_bistatus	Pleurastrales	Order	Pleurastrophyceae	Plantae - Chlorophyta - Pleurastrophyceae - Pleurastrales
Plantae	Chlorophyta	Pleurastrophyceae	Pleurastrales	Pleurastraceae						Mattox & K.D.Stewart	Gyldig	Ingen_bistatus	Pleurastraceae	Family	Pleurastrales	Plantae - Chlorophyta - Pleurastrophyceae - Pleurastrales - Pleurastraceae
Plantae	Chlorophyta	Pedinophyceae	Not_assigned_4031								Gyldig	Ingen_bistatus	Not_assigned_4031	Order	Pedinophyceae	Plantae - Chlorophyta - Pedinophyceae - Not_assigned_4031
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales							Moestrup	Gyldig	Ingen_bistatus	Pedinomonadales	Order	Pedinophyceae	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales
Plantae	Chlorophyta	Pedinophyceae	Scourfieldiales							Moestrup	Gyldig	Ingen_bistatus	Scourfieldiales	Order	Pedinophyceae	Plantae - Chlorophyta - Pedinophyceae - Scourfieldiales
Plantae	Chlorophyta	Pedinophyceae	Scourfieldiales	Scourfieldiaceae						Moestrup	Gyldig	Ingen_bistatus	Scourfieldiaceae	Family	Scourfieldiales	Plantae - Chlorophyta - Pedinophyceae - Scourfieldiales - Scourfieldiaceae
Plantae	Chlorophyta	Pedinophyceae	Scourfieldiales	Scourfieldiaceae	Scourfieldia					G.S.West	Gyldig	Ingen_bistatus	Scourfieldia	Genus	Scourfieldiaceae	Plantae - Chlorophyta - Pedinophyceae - Scourfieldiales - Scourfieldiaceae - Scourfieldia
Plantae	Chlorophyta	Pedinophyceae	Scourfieldiales	Scourfieldiaceae	Scourfieldia	complanata				G.S. West	Gyldig	Ingen_bistatus	Scourfieldia complanata	Species	Scourfieldia	Plantae - Chlorophyta - Pedinophyceae - Scourfieldiales - Scourfieldiaceae - Scourfieldia complanata
Plantae	Chlorophyta	Pedinophyceae	Scourfieldiales	Scourfieldiaceae	Scourfieldia	cordiformis				Takeda	Gyldig	Ingen_bistatus	Scourfieldia cordiformis	Species	Scourfieldia	Plantae - Chlorophyta - Pedinophyceae - Scourfieldiales - Scourfieldiaceae - Scourfieldia cordiformis
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae							Gyldig	Ingen_bistatus	Pedinomonadaceae	Family	Pedinomonadales	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales - Pedinomonadaceae
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Resultor					O. Moestrup	Gyldig	Ingen_bistatus	Resultor	Genus	Pedinomonadaceae	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales - Pedinomonadaceae - Resultor
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Pedinomonas						Gyldig	Ingen_bistatus	Pedinomonas	Genus	Pedinomonadaceae	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales - Pedinomonadaceae - Pedinomonas
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Pedinomonas	maior				Korshikov	Gyldig	Ingen_bistatus	Pedinomonas maior	Species	Pedinomonas	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales - Pedinomonadaceae - Pedinomonas maior
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Pedinomonas	minutissima				Skuja	Gyldig	Ingen_bistatus	Pedinomonas minutissima	Species	Pedinomonas	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales - Pedinomonadaceae - Pedinomonas minutissima
Plantae	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Resultor	mikron				(Throndsen) Ø. Moestrup	Gyldig	Ingen_bistatus	Resultor mikron	Species	Resultor	Plantae - Chlorophyta - Pedinophyceae - Pedinomonadales - Pedinomonadaceae - Resultor mikron
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales							T.Nakay., S. Suda, Kawachi & I.Inouye	Gyldig	Ingen_bistatus	Nephroselmidales	Order	Nephrophyceae	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae						Skuja ex P.C.Silva	Gyldig	Ingen_bistatus	Nephroselmidaceae	Family	Nephroselmidales	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis					F.Stein	Gyldig	Ingen_bistatus	Nephroselmis	Genus	Nephroselmidaceae	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae - Nephroselmis
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	minuta				(N. Carter) Butcher	Gyldig	Ingen_bistatus	Nephroselmis minuta	Species	Nephroselmis	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae - Nephroselmis minuta
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	pyriformis				(N. Carter) Ettl	Gyldig	Ingen_bistatus	Nephroselmis pyriformis	Species	Nephroselmis	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae - Nephroselmis pyriformis
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	rotunda				(N.Carter) Fott	Gyldig	Ingen_bistatus	Nephroselmis rotunda	Species	Nephroselmis	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae - Nephroselmis rotunda
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	discoidea				Skuja	Gyldig	Ingen_bistatus	Nephroselmis discoidea	Species	Nephroselmis	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae - Nephroselmis discoidea
Plantae	Chlorophyta	Nephrophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	olivacea				F.Stein emend. Moestrup & Ettl	Gyldig	Ingen_bistatus	Nephroselmis olivacea	Species	Nephroselmis	Plantae - Chlorophyta - Nephrophyceae - Nephroselmidales - Nephroselmidaceae - Nephroselmis olivacea
Plantae	Chlorophyta	Chlorophyceae	Chaetopeltidales							O'Kelly, Shin. Watan., & G.L.Floyd	Gyldig	Ingen_bistatus	Chaetopeltidales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Chaetopeltidales
Plantae	Chlorophyta	Chlorophyceae	Chaetophorales							Wille	Gyldig	Ingen_bistatus	Chaetophorales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Chaetophorales
Plantae	Chlorophyta	Chlorophyceae	Chlorococcales							Pascher	Gyldig	Ingen_bistatus	Chlorococcales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Chlorococcales
Plantae	Chlorophyta	Chlorophyceae	Chlorocystidales								Gyldig	Ingen_bistatus	Chlorocystidales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Chlorocystidales
Plantae	Chlorophyta	Chlorophyceae	Gloeotilales								Gyldig	Ingen_bistatus	Gloeotilales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Gloeotilales
Plantae	Chlorophyta	Chlorophyceae	Microsporales							Bohlin	Gyldig	Ingen_bistatus	Microsporales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Microsporales
Plantae	Chlorophyta	Chlorophyceae	Incertae sedis								Gyldig	Ingen_bistatus	Incertae sedis	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Incertae sedis
Plantae	Chlorophyta	Chlorophyceae	Oedogoniales							Heering	Gyldig	Ingen_bistatus	Oedogoniales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Oedogoniales
Plantae	Chlorophyta	Chlorophyceae	Phaeophilales								Gyldig	Ingen_bistatus	Phaeophilales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Phaeophilales
Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales							Luerssen	Gyldig	Ingen_bistatus	Sphaeropleales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Sphaeropleales
Plantae	Chlorophyta	Chlorophyceae	Tetrasporales							Lemmerm.	Gyldig	Ingen_bistatus	Tetrasporales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Tetrasporales
Plantae	Chlorophyta	Chlorophyceae	Volvocales							Oltm.	Gyldig	Ingen_bistatus	Volvocales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Volvocales
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales							F. E. Fritsch	Gyldig	Ingen_bistatus	Chlamydomonadales	Order	Chlorophyceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Haematococcaceae						G.M.Sm.	Gyldig	Ingen_bistatus	Haematococcaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Haematococcaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Carteriaceae						Pascher	Gyldig	Ingen_bistatus	Carteriaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Carteriaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae						F.Stein	Gyldig	Ingen_bistatus	Chlamydomonadaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Chlamydomonadaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae						T.A.Chr.	Gyldig	Ingen_bistatus	Dunaliellaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Dunaliellaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae						Francé	Gyldig	Ingen_bistatus	Phacotaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrabaenaceae						Nozaki & Itoh	Gyldig	Ingen_bistatus	Tetrabaenaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Tetrabaenaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae						Ehrenb.	Gyldig	Ingen_bistatus	Volvocaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Goniaceae						(Pascher) Pascher	Gyldig	Ingen_bistatus	Goniaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Goniaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Asteromonadaceae							Gyldig	Ingen_bistatus	Asteromonadaceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Asteromonadaceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Spondylomoraceae						Korshikov	Gyldig	Ingen_bistatus	Spondylomoraceae	Family	Chlamydomonadales	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Spondylomoraceae
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Asteromonadaceae	Collodictyon					H.J. Carter	Gyldig	Ingen_bistatus	Collodictyon	Genus	Asteromonadaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Asteromonadaceae - Collodictyon
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Asteromonadaceae	Collodictyon	triciliatum				H.J. Carter	Gyldig	Ingen_bistatus	Collodictyon triciliatum	Species	Collodictyon	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Asteromonadaceae - Collodictyon triciliatum
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Goniaceae	Gonium					O.F. Müller	Gyldig	Ingen_bistatus	Gonium	Genus	Goniaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Goniaceae - Gonium
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Goniaceae	Gonium	pectorale				O.F. Müller	Gyldig	Ingen_bistatus	Gonium pectorale	Species	Gonium	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Goniaceae - Gonium pectorale
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Eudorina					Ehrenb. ex Ralfs	Gyldig	Ingen_bistatus	Eudorina	Genus	Volvocaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Eudorina
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Pandorina					Bory de Saint-Vincent	Gyldig	Ingen_bistatus	Pandorina	Genus	Volvocaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Pandorina
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox					L.	Gyldig	Ingen_bistatus	Volvox	Genus	Volvocaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Volvox
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	aureus				Ehrenberg	Gyldig	Ingen_bistatus	Volvox aureus	Species	Volvox	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Volvox aureus
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	globator				Linnaeus	Gyldig	Ingen_bistatus	Volvox globator	Species	Volvox	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Volvox globator
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	tertius				Meyer	Gyldig	Ingen_bistatus	Volvox tertius	Species	Volvox	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Volvox tertius
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Pandorina	morum				(O. Müller) Bory de Saint-Vincent	Gyldig	Ingen_bistatus	Pandorina morum	Species	Pandorina	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Pandorina morum
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Pandorina	charkowiensis				Korshikov	Gyldig	Ingen_bistatus	Pandorina charkowiensis	Species	Pandorina	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Pandorina charkowiensis
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Eudorina	elegans				Ehrenberg	Gyldig	Ingen_bistatus	Eudorina elegans	Species	Eudorina	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Eudorina elegans
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Eudorina	unicocca				G.M.Sm.	Gyldig	Ingen_bistatus	Eudorina unicocca	Species	Eudorina	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Volvocaceae - Eudorina unicocca
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrabaenaceae	Tetrabaena					From.	Gyldig	Ingen_bistatus	Tetrabaena	Genus	Tetrabaenaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Tetrabaenaceae - Tetrabaena
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrabaenaceae	Tetrabaena	socialis				(Dujardin) H. Nozaki & M. Itoh	Gyldig	Ingen_bistatus	Tetrabaena socialis	Species	Tetrabaena	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Tetrabaenaceae - Tetrabaena socialis
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Phacotus					Perty	Gyldig	Ingen_bistatus	Phacotus	Genus	Phacotaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Phacotus
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Pteromonas					Seligo	Gyldig	Ingen_bistatus	Pteromonas	Genus	Phacotaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Pteromonas
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Dysmorphococcus					Hisayoshi Takeda	Gyldig	Ingen_bistatus	Dysmorphococcus	Genus	Phacotaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Dysmorphococcus
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Hemitoma					Skuja	Gyldig	Ingen_bistatus	Hemitoma	Genus	Phacotaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Hemitoma
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Hemitoma	maeandrocystis				Skuja, 1939	Gyldig	Ingen_bistatus	Hemitoma maeandrocystis	Species	Hemitoma	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Hemitoma maeandrocystis
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Dysmorphococcus	feldmannii				(Bourrelly) Ettl, 1983	Gyldig	Ingen_bistatus	Dysmorphococcus feldmannii	Species	Dysmorphococcus	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Dysmorphococcus feldmannii
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Pteromonas	angulosa				Lemmermann	Gyldig	Ingen_bistatus	Pteromonas angulosa	Species	Pteromonas	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Pteromonas angulosa
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Pteromonas	aculeata				Lemmerm.	Gyldig	Ingen_bistatus	Pteromonas aculeata	Species	Pteromonas	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Pteromonas aculeata
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Pteromonas	cordiformis				(Lemmerm.) Fott	Gyldig	Ingen_bistatus	Pteromonas cordiformis	Species	Pteromonas	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Pteromonas cordiformis
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Pteromonas	denticulata				Skuja	Gyldig	Ingen_bistatus	Pteromonas denticulata	Species	Pteromonas	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Pteromonas denticulata
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Phacotaceae	Phacotus	lenticularis				(Ehrenberg) Stein	Gyldig	Ingen_bistatus	Phacotus lenticularis	Species	Phacotus	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Phacotaceae - Phacotus lenticularis
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Dunaliella					Teodoresco	Gyldig	Ingen_bistatus	Dunaliella	Genus	Dunaliellaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Dunaliellaceae - Dunaliella
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Asteromonas					Artari	Gyldig	Ingen_bistatus	Asteromonas	Genus	Dunaliellaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Dunaliellaceae - Asteromonas
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Aulacomonas						Gyldig	Ingen_bistatus	Aulacomonas	Genus	Dunaliellaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Dunaliellaceae - Aulacomonas
Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Polytomella						Gyldig	Ingen_bistatus	Polytomella	Genus	Dunaliellaceae	Plantae - Chlorophyta - Chlorophyceae - Chlamydomonadales - Dunaliellaceae - Polytomella
