kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Planctonema					Schmidle	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Planctonema	lauterbornii				Schmidle	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Radiofilum	cunjunctivum				Schmidle	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Radiofilum	flavescens				G. S. West	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Radiofilum	irregulare				(Wille) Brunth.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Radiofilum	mesomorphum				Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	protogenita				Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	coronata				Chodat	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	curta				Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	pelagica				(Nygaard) Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	pulchra				Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	subconstricta				(G.S.West) Printz	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Gloeotila	turfosa				Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Geminella	interupta				(Turpin) Lagerheim	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Geminella	mutabilis				(Brébisson) Wille	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Geminella	interrupta				(Turpin) Lagerh.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gloeotilaceae	Binuclearia	tectorum				(Kützing) Berger	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia					J.Agardh	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Spongomorpha					Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix					Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora					Aresch.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Codiolum						Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	claviculata				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	microscopica				Levring	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	penicilliformis				(Roth) Areschoug	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	wormskioldii				(Mertens) Rosenvinge	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	bangioides				(Harv.) Holmes & Batters	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	neglecta				(Kornmann) Lokhorst & Trask	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	aequalis				Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	flacca				(Dillwyn) Thuret in Le Jolis	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	implexa				(Kützing) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	moniliforme				Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	speciosa				(Carmichael) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	subflaccida				Wille	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	tenerrima				Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	zonata				(Weber & Mohr) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	moniliformis				Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	oscillarina				Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	tenuissima				Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Spongomorpha	aeruginosa				(Linnaeus) van den Hoek	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Spongomorpha	glacialis				(Kjellman) G.R. South & Tittley	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Spongomorpha	minima				Foslie	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	arcta				(Dillwyn) Gain	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	glacialis				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	grandis				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	sonderi				(Kützing) Kornmann	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	spinescens				(Kützing) Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Eugomontia					Kornmann	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Gomontia					Bornet & Flahault	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma					Thur.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Protomonostroma					K.L.Vinogr.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Protomonostroma	undulatum				(Wittrock) Vinogradova	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	angicava				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	arcticum				Wittrock	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	crispatum				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	cylindraceum				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	grevillei				(Thuret) Wittrock	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	saccodeum				Kjellman	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	balticum				Aresch. ex Wittr.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Monostroma	bullosum				(Roth) Thur.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Gomontia	polyrhiza				(Lagerheim) Bornet & Flahault	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Gomontiaceae	Eugomontia	sacculata				Kornmann	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae						Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia					Mart.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Byssus					L.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	aurea				(Linnaeus) Martius	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	iolithus				(Linnaeus) Wallroth	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	odorata				(F.H. Wiggers) Wittrock	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	umbrina				(Kützing) Bornet	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Siphonocladales	Siphonocladaceae						F.Schmitz	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Siphonocladales	Valoniaceae						Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae						Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae						Wille	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Anadyomenaceae						Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Okellyaceae							Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Okellyaceae	Okellya						Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Okellyaceae	Okellya	curvata				(Printz) Leliaert & Rueness	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Aegagropila					Kützing, 1843	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha					Kützing, 1845	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora					Kützing, 1843	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Rhizoclonium					Kützing, 1843	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Wittrockiella						Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Conferva						Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Wittrockiella	paradoxa				Wille	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Rhizoclonium	riparium				(Roth) Harvey	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Rhizoclonium	lapponicum				Brand	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Rhizoclonium	profundum				Brand	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	albida				(Nees) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	dalmatica				Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	flexuosa				(O. F. Müller) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	fracta				(O.F. Müller ex Vahl) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	glomerata				(Linnaeus) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	hutchinsiae				(Dillwyn) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	pygmaea				Reinke	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	ruchingeri				(C. Agardh) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	rupestris				(Linnaeus) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	sericea				(Hudson) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	vadorum				(Areschoug) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	vagabunda				(Linnaeus) van den Hoek	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	laetevirens				(Dillwyn) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	pachyderma				(Kjellman) Brand	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Cladophora	rivularis				(Linnaeus) Hoek	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	aerea				(Dillwyn) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	ligustica				(Kützing) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	linum				(O.F. Müller) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	melagonium				(Weber & Mohr) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	septentrionalis				Foslie	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	sphacelariae				Foslie	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	herbipolensis				Lagerh.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Chaetomorpha	norvegica				Leliaert & Rueness, 2009	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Ulvophyceae	Cladophorales	Cladophoraceae	Aegagropila	linnaei				Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales								Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Microthamniales								Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Not_assigned_4045								Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales								Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales							Fritsch	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae						F.F.Blackman & Tansley	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola					Menegh.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Rosenvingiella					P.C.Silva	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus					Nägeli	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	bacillaris				Nägeli	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	contortus				(Chodat) Hindák	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	variabilis				W. West & G. S. West	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	atomus				Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	minutissimus				Skuja	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Rosenvingiella	polyrhiza				Suhr ex Jessen	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Rosenvingiella	radicans				(Kützing) Rindi, McIvor & Guiry	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Rosenvingiella	constricta				(Setch. & N.L.Gardner) P.C.Silva	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	calophylla				(Carmichael ex Greville) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	crispa				(Lightfoot) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	fluviatilis				(Sommerfelt) Areschoug ex Lagerstedt	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	furfuracea				(Mertens ex Hornemann) Kützing	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	stipitata				(Rosenvinge) Silva	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	velutina				(Lyngb.) Wille	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae						Bohlin	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae							Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera					De Bary	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera	gigas				(W. Archer) Fott & Kalina	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Eremosphaeraceae	Eremosphaera	viridis				de Bary	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Chodatella					Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Franceia					Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Lagerheimia					Chodat	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrocytium					Nägeli	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis					A. Braun	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Polyedriopsis					Schmidle	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis					Hindák	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum					Reinsch	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Fusola					Snow	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Granulocystopsis					Hindák	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys					Korshikov	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Rayssiella					Edelstein et Prescott	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Siderocelis					(Naumann) Fott	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia					Kütz.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Thelesphaera						Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Thelesphaera	alpina				Pascher	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	multispinosa				(K.Möbius) Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	aciculifera				(Lagerh.) Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	aspera				(Reinsch) Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	brachiolata				(K.Möbius) Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	clevei				Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	granulata				(Reinsch) Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	obtusa				(Reinsch) Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	pachyderma				(Reinsch) Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	paucispinosa				(Cleve) Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	planctonica				E.M.Lind & Pearsall f.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Trochiscia	reticularis				(Reinsch) Hansg.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Siderocelis	ornata				(Fott) Fott	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Rayssiella	curvata				(Bohlin) Komárek, 1974	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys	subsolitaria				(G.S. West) Korshikov	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Nephrochlamys	willeana				(Printz) Korshikov	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Granulocystopsis	pseudocoronata				(Korshikov) Hindák, 1977	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	bibraianus				Reinsch	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	gracile				Reinsch	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Selenastrum	spinulosum				Nägeli, 1849	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis	contorta				(Schmidle) Marvan, Komárek & Comas	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Raphidocelis	sigmoidea				Hindak, 1977	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Polyedriopsis	spinulosa				(Schmidle) Schmidle	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	borgei				J. Snow	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	lacustris				Chodat	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	marssonii				Lemmermann	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	parva				W. West & G.S. West	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	rhomboidea				Fott	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	solitaria				Wittrock	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	submarina				Lagerheim	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	elliptica				W. West	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	novae-semliae				Wille	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	pelagica				Lemmerm.	Gyldig	Ingen_bistatus
Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Oocystis	pusilla				Hansg.	Gyldig	Ingen_bistatus
